scc_id,size,members,dag_indegree,dag_outdegree,dag_level,external_out_edges,external_in_edges,internal_edges,source_like_score,is_source_scc,is_source_like_hub
150,1,720575941548820513,1,0,5,0,2,0,-3,False,False
169,1,720575941537160680,1,0,5,0,2,0,-3,False,False
185,1,720575941553655067,1,0,5,0,2,0,-3,False,False
210,1,720575941654195417,1,0,5,0,2,0,-3,False,False
255,1,720575941668461299,1,0,5,0,2,0,-3,False,False
399,1,720575941581303929,4,2,1,2,4,0,-4,False,False
333,1,720575941658700824,3,1,7,1,3,0,-4,False,False
366,1,720575941603447798,3,1,4,1,3,0,-4,False,False
455,2,720575941511186508 720575941652579093,2,0,2,0,2,2,-4,False,False
17,1,720575941413568660,2,0,5,0,2,0,-4,False,False
147,1,720575941461413075,2,0,6,0,2,0,-4,False,False
196,1,720575941561394733,2,0,5,0,2,0,-4,False,False
300,1,720575941469906653,2,0,4,0,2,0,-4,False,False
312,1,720575941495693255,2,0,3,0,2,0,-4,False,False
322,1,720575941513867596,2,0,3,0,2,0,-4,False,False
323,1,720575941573815305,2,0,4,0,2,0,-4,False,False
332,1,720575941502273419,2,0,8,0,2,0,-4,False,False
350,1,720575941470654987,2,0,3,0,2,0,-4,False,False
351,1,720575941659104336,2,0,4,0,2,0,-4,False,False
360,1,720575941459991366,2,0,3,0,2,0,-4,False,False
362,1,720575941644725960,2,0,4,0,2,0,-4,False,False
364,1,720575941600755241,2,0,4,0,2,0,-4,False,False
370,1,720575941496030592,2,0,4,0,2,0,-4,False,False
373,1,720575941449793373,2,0,6,0,2,0,-4,False,False
383,1,720575941607993197,2,0,3,0,2,0,-4,False,False
438,1,720575941643058533,2,0,3,0,2,0,-4,False,False
447,1,720575941511393233,2,0,1,0,2,0,-4,False,False
534,1,720575941454579763,2,0,1,0,2,0,-4,False,False
536,1,720575941535282922,2,0,1,0,2,0,-4,False,False
540,1,720575941467013718,2,0,4,0,2,0,-4,False,False
554,1,720575941515208953,2,0,1,0,2,0,-4,False,False
558,1,720575941521332915,2,0,1,0,2,0,-4,False,False
93,1,720575941518911960,2,0,5,0,3,0,-5,False,False
378,3,720575941401338403 720575941507197207 720575941581867641,9,6,4,6,9,4,-6,False,False
148,1,720575941547612552,3,0,6,0,3,0,-6,False,False
304,1,720575941411393195,3,0,5,0,3,0,-6,False,False
426,1,720575941614562323,3,0,3,0,3,0,-6,False,False
356,2,720575941408785455 720575941459818195,5,1,6,1,5,2,-8,False,False
301,1,720575941471941643,4,0,5,0,4,0,-8,False,False
331,1,720575941626341996,4,0,4,0,4,0,-8,False,False
335,1,720575941688059916,4,0,6,0,4,0,-8,False,False
541,1,720575941539298197,4,0,1,0,4,0,-8,False,False
549,1,720575941688903286,4,0,1,0,4,0,-8,False,False
453,2,720575941574834696 720575941614581779,6,1,2,1,6,2,-10,False,False
303,1,720575941471427703,5,0,4,0,5,0,-10,False,False
363,2,720575941563347112 720575941643413093,7,1,3,1,8,2,-13,False,False
